fecha;anio;mes;dia_mes;dia_semana_num;semana_anio;es_fanesca_temporada;es_colada_temporada;es_inicio_mes;es_quincena;es_fin_mes;es_lunes;es_martes;es_miercoles;es_jueves;es_viernes;mes_sin;mes_cos;dia_semana_sin;dia_semana_cos;tendencia;tendencia_log;crecimiento_anual;preciomenu;preciosopa;fanesca_precio;coladamorada_precio;almuerzo;sopa;fanesca;colada_morada
2025-01-29 00:00:00;2025;1;29;2;5;0;0;0;0;1;0;0;1;0;0;0,5;0,866025404;0,587785252;-0,809016994;758;6,632001777;2;4,5;1,8;10;3,5;89;71;0;0
2025-01-30 00:00:00;2025;1;30;3;5;0;0;0;0;1;0;0;0;1;0;0,5;0,866025404;-0,587785252;-0,809016994;759;6,633318433;2;4,5;1,8;10;3,5;136;52;0;0
2025-01-31 00:00:00;2025;1;31;4;5;0;0;0;0;1;0;0;0;0;1;0,5;0,866025404;-0,951056516;0,309016994;760;6,634633358;2;4,5;1,8;10;3,5;89;77;0;0
2025-02-03 00:00:00;2025;2;3;0;6;1;0;1;0;0;1;0;0;0;0;0,866025404;0,5;0;1;763;6,638567789;2;4,5;1,8;10;3,5;95;88;0;0
2025-02-04 00:00:00;2025;2;4;1;6;1;0;1;0;0;0;1;0;0;0;0,866025404;0,5;0,951056516;0,309016994;764;6,639875834;2;4,5;1,8;10;3,5;134;65;0;0
2025-02-05 00:00:00;2025;2;5;2;6;1;0;1;0;0;0;0;1;0;0;0,866025404;0,5;0,587785252;-0,809016994;765;6,64118217;2;4,5;1,8;10;3,5;101;60;0;0
2025-02-06 00:00:00;2025;2;6;3;6;1;0;0;0;0;0;0;0;1;0;0,866025404;0,5;-0,587785252;-0,809016994;766;6,642486801;2;4,5;1,8;10;3,5;99;63;0;0
2025-02-07 00:00:00;2025;2;7;4;6;1;0;0;0;0;0;0;0;0;1;0,866025404;0,5;-0,951056516;0,309016994;767;6,643789733;2;4,5;1,8;10;3,5;99;95;0;0
2025-02-10 00:00:00;2025;2;10;0;7;1;0;0;0;0;1;0;0;0;0;0,866025404;0,5;0;1;770;6,647688374;2;4,5;1,8;10;3,5;97;93;0;0
2025-02-11 00:00:00;2025;2;11;1;7;1;0;0;0;0;0;1;0;0;0;0,866025404;0,5;0,951056516;0,309016994;771;6,64898455;2;4,5;1,8;10;3,5;133;47;0;0
2025-02-12 00:00:00;2025;2;12;2;7;1;0;0;0;0;0;0;1;0;0;0,866025404;0,5;0,587785252;-0,809016994;772;6,650279049;2;4,5;1,8;10;3,5;104;61;0;0
2025-02-13 00:00:00;2025;2;13;3;7;1;0;0;1;0;0;0;0;1;0;0,866025404;0,5;-0,587785252;-0,809016994;773;6,651571874;2;4,5;1,8;10;3,5;128;54;0;0
2025-02-14 00:00:00;2025;2;14;4;7;1;0;0;1;0;0;0;0;0;1;0,866025404;0,5;-0,951056516;0,309016994;774;6,652863029;2;4,5;1,8;10;3,5;94;0;0;0
2025-02-17 00:00:00;2025;2;17;0;8;1;0;0;1;0;1;0;0;0;0;0,866025404;0,5;0;1;777;6,656726524;2;4,5;1,8;10;3,5;93;77;17;0
2025-02-18 00:00:00;2025;2;18;1;8;1;0;0;0;0;0;1;0;0;0;0,866025404;0,5;0,951056516;0,309016994;778;6,658011046;2;4,5;1,8;10;3,5;115;42;21;0
2025-02-19 00:00:00;2025;2;19;2;8;1;0;0;0;0;0;0;1;0;0;0,866025404;0,5;0,587785252;-0,809016994;779;6,65929392;2;4,5;1,8;10;3,5;97;71;20;0
2025-02-20 00:00:00;2025;2;20;3;8;1;0;0;0;0;0;0;0;1;0;0,866025404;0,5;-0,587785252;-0,809016994;780;6,66057515;2;4,5;1,8;10;3,5;92;0;14;0
2025-02-21 00:00:00;2025;2;21;4;8;1;0;0;0;0;0;0;0;0;1;0,866025404;0,5;-0,951056516;0,309016994;781;6,661854741;2;4,5;1,8;10;3,5;82;81;16;0
2025-02-24 00:00:00;2025;2;24;0;9;1;0;0;0;0;1;0;0;0;0;0,866025404;0,5;0;1;784;6,665683718;2;4,5;1,8;10;3,5;87;62;17;0
2025-02-25 00:00:00;2025;2;25;1;9;1;0;0;0;1;0;1;0;0;0;0,866025404;0,5;0,951056516;0,309016994;785;6,666956792;2;4,5;1,8;10;3,5;85;66;19;0
2025-02-26 00:00:00;2025;2;26;2;9;1;0;0;0;1;0;0;1;0;0;0,866025404;0,5;0,587785252;-0,809016994;786;6,668228248;2;4,5;1,8;10;3,5;99;42;17;0
2025-02-27 00:00:00;2025;2;27;3;9;1;0;0;0;1;0;0;0;1;0;0,866025404;0,5;-0,587785252;-0,809016994;787;6,66949809;2;4,5;1,8;10;3,5;79;64;19;0
2025-02-28 00:00:00;2025;2;28;4;9;1;0;0;0;1;0;0;0;0;1;0,866025404;0,5;-0,951056516;0,309016994;788;6,670766321;2;4,5;1,8;10;3,5;84;98;0;0
2025-03-05 00:00:00;2025;3;5;2;10;1;0;1;0;0;0;0;1;0;0;1;6,12323E-17;0,587785252;-0,809016994;793;6,677083461;2;4,5;1,8;10;3,5;119;48;22;0
2025-03-06 00:00:00;2025;3;6;3;10;1;0;0;0;0;0;0;0;1;0;1;6,12323E-17;-0,587785252;-0,809016994;794;6,678342115;2;4,5;1,8;10;3,5;132;53;0;0
2025-03-07 00:00:00;2025;3;7;4;10;1;0;0;0;0;0;0;0;0;1;1;6,12323E-17;-0,951056516;0,309016994;795;6,679599186;2;4,5;1,8;10;3,5;114;86;0;0
2025-03-10 00:00:00;2025;3;10;0;11;1;0;0;0;0;1;0;0;0;0;1;6,12323E-17;0;1;798;6,683360946;2;4,5;1,8;10;3,5;103;68;0;0
2025-03-11 00:00:00;2025;3;11;1;11;1;0;0;0;0;0;1;0;0;0;1;6,12323E-17;0,951056516;0,309016994;799;6,684611728;2;4,5;1,8;10;3,5;109;73;0;0
2025-03-12 00:00:00;2025;3;12;2;11;1;0;0;0;0;0;0;1;0;0;1;6,12323E-17;0,587785252;-0,809016994;800;6,685860947;2;4,5;1,8;10;3,5;113;61;0;0
2025-03-13 00:00:00;2025;3;13;3;11;1;0;0;1;0;0;0;0;1;0;1;6,12323E-17;-0,587785252;-0,809016994;801;6,687108608;2;4,5;1,8;10;3,5;106;74;0;0
2025-03-14 00:00:00;2025;3;14;4;11;1;0;0;1;0;0;0;0;0;1;1;6,12323E-17;-0,951056516;0,309016994;802;6,688354714;2;4,5;1,8;10;3,5;102;63;0;0
2025-03-17 00:00:00;2025;3;17;0;12;1;0;0;1;0;1;0;0;0;0;1;6,12323E-17;0;1;805;6,692083743;2;4,5;1,8;10;3,5;97;75;0;0
2025-03-18 00:00:00;2025;3;18;1;12;1;0;0;0;0;0;1;0;0;0;1;6,12323E-17;0,951056516;0,309016994;806;6,693323668;2;4,5;1,8;10;3,5;133;48;0;0
2025-03-19 00:00:00;2025;3;19;2;12;1;0;0;0;0;0;0;1;0;0;1;6,12323E-17;0,587785252;-0,809016994;807;6,694562059;2;4,5;1,8;10;3,5;106;78;0;0
2025-03-20 00:00:00;2025;3;20;3;12;1;0;0;0;0;0;0;0;1;0;1;6,12323E-17;-0,587785252;-0,809016994;808;6,695798917;2;4,5;1,8;10;3,5;109;52;0;0
2025-03-21 00:00:00;2025;3;21;4;12;1;0;0;0;0;0;0;0;0;1;1;6,12323E-17;-0,951056516;0,309016994;809;6,697034248;2;4,5;1,8;10;3,5;66;58;0;0
2025-03-24 00:00:00;2025;3;24;0;13;1;0;0;0;0;1;0;0;0;0;1;6,12323E-17;0;1;812;6,70073111;2;4,5;1,8;10;3,5;93;96;0;0
2025-03-25 00:00:00;2025;3;25;1;13;1;0;0;0;1;0;1;0;0;0;1;6,12323E-17;0,951056516;0,309016994;813;6,701960366;2;4,5;1,8;10;3,5;116;66;0;0
2025-03-26 00:00:00;2025;3;26;2;13;1;0;0;0;1;0;0;1;0;0;1;6,12323E-17;0,587785252;-0,809016994;814;6,703188113;2;4,5;1,8;10;3,5;102;77;0;0
2025-03-27 00:00:00;2025;3;27;3;13;1;0;0;0;1;0;0;0;1;0;1;6,12323E-17;-0,587785252;-0,809016994;815;6,704414355;2;4,5;1,8;10;3,5;101;37;0;0
2025-03-28 00:00:00;2025;3;28;4;13;1;0;0;0;1;0;0;0;0;1;1;6,12323E-17;-0,951056516;0,309016994;816;6,705639095;2;4,5;1,8;10;3,5;74;85;0;0
2025-03-31 00:00:00;2025;3;31;0;14;1;0;0;0;1;1;0;0;0;0;1;6,12323E-17;0;1;819;6,70930434;2;4,5;1,8;10;3,5;82;98;0;0
2025-04-01 00:00:00;2025;4;1;1;14;0;0;1;0;0;0;1;0;0;0;0,866025404;-0,5;0,951056516;0,309016994;820;6,710523109;2;4,5;1,8;10;3,5;108;75;0;0
2025-04-02 00:00:00;2025;4;2;2;14;0;0;1;0;0;0;0;1;0;0;0,866025404;-0,5;0,587785252;-0,809016994;821;6,711740395;2;4,5;1,8;10;3,5;106;81;0;0
2025-04-03 00:00:00;2025;4;3;3;14;0;0;1;0;0;0;0;0;1;0;0,866025404;-0,5;-0,587785252;-0,809016994;822;6,712956201;2;4,5;1,8;10;3,5;98;40;0;0
2025-04-04 00:00:00;2025;4;4;4;14;0;0;1;0;0;0;0;0;0;1;0,866025404;-0,5;-0,951056516;0,309016994;823;6,71417053;2;4,5;1,8;10;3,5;87;66;0;0
2025-04-07 00:00:00;2025;4;7;0;15;0;0;0;0;0;1;0;0;0;0;0,866025404;-0,5;0;1;826;6,717804695;2;4,5;1,8;10;3,5;89;0;0;0
2025-04-08 00:00:00;2025;4;8;1;15;0;0;0;0;0;0;1;0;0;0;0,866025404;-0,5;0,951056516;0,309016994;827;6,719013154;2;4,5;1,8;10;3,5;123;68;0;0
2025-04-09 00:00:00;2025;4;9;2;15;0;0;0;0;0;0;0;1;0;0;0,866025404;-0,5;0,587785252;-0,809016994;828;6,720220155;2;4,5;1,8;10;3,5;114;77;0;0
2025-04-10 00:00:00;2025;4;10;3;15;0;0;0;0;0;0;0;0;1;0;0,866025404;-0,5;-0,587785252;-0,809016994;829;6,721425701;2;4,5;1,8;10;3,5;104;66;0;0
2025-04-11 00:00:00;2025;4;11;4;15;0;0;0;0;0;0;0;0;0;1;0,866025404;-0,5;-0,951056516;0,309016994;830;6,722629795;2;4,5;1,8;10;3,5;70;73;0;0
2025-04-14 00:00:00;2025;4;14;0;16;0;0;0;1;0;1;0;0;0;0;0,866025404;-0,5;0;1;833;6,726233402;2;4,5;1,8;10;3,5;104;82;0;0
2025-04-15 00:00:00;2025;4;15;1;16;0;0;0;1;0;0;1;0;0;0;0,866025404;-0,5;0,951056516;0,309016994;834;6,727431725;2;4,5;1,8;10;3,5;136;53;0;0
2025-04-16 00:00:00;2025;4;16;2;16;0;0;0;1;0;0;0;1;0;0;0,866025404;-0,5;0,587785252;-0,809016994;835;6,728628613;2;4,5;1,8;10;3,5;117;78;0;0
2025-04-17 00:00:00;2025;4;17;3;16;0;0;0;1;0;0;0;0;1;0;0,866025404;-0,5;-0,587785252;-0,809016994;836;6,72982407;2;4,5;1,8;10;3,5;83;0;0;0
2025-04-18 00:00:00;2025;4;18;4;16;0;0;0;0;0;0;0;0;0;1;0,866025404;-0,5;-0,951056516;0,309016994;837;6,7310181;2;4,5;1,8;10;3,5;85;70;0;0
2025-04-21 00:00:00;2025;4;21;0;17;0;0;0;0;0;1;0;0;0;0;0,866025404;-0,5;0;1;840;6,73459166;2;4,5;1,8;10;3,5;114;68;0;0
2025-04-22 00:00:00;2025;4;22;1;17;0;0;0;0;0;0;1;0;0;0;0,866025404;-0,5;0,951056516;0,309016994;841;6,735780014;2;4,5;1,8;10;3,5;119;61;0;0
2025-04-23 00:00:00;2025;4;23;2;17;0;0;0;0;0;0;0;1;0;0;0,866025404;-0,5;0,587785252;-0,809016994;842;6,736966958;2;4,5;1,8;10;3,5;129;56;0;0
2025-04-24 00:00:00;2025;4;24;3;17;0;0;0;0;0;0;0;0;1;0;0,866025404;-0,5;-0,587785252;-0,809016994;843;6,738152495;2;4,5;1,8;10;3,5;122;0;0;0
2025-04-25 00:00:00;2025;4;25;4;17;0;0;0;0;1;0;0;0;0;1;0,866025404;-0,5;-0,951056516;0,309016994;844;6,739336627;2;4,5;1,8;10;3,5;85;84;0;0
2025-04-28 00:00:00;2025;4;28;0;18;0;0;0;0;1;1;0;0;0;0;0,866025404;-0,5;0;1;847;6,742880636;2;4,5;1,8;10;3,5;105;77;0;0
2025-04-29 00:00:00;2025;4;29;1;18;0;0;0;0;1;0;1;0;0;0;0,866025404;-0,5;0,951056516;0,309016994;848;6,744059186;2;4,5;1,8;10;3,5;118;64;0;0
2025-04-30 00:00:00;2025;4;30;2;18;0;0;0;0;1;0;0;1;0;0;0,866025404;-0,5;0,587785252;-0,809016994;849;6,745236349;2;4,5;1,8;10;3,5;133;66;0;0
2025-05-01 00:00:00;2025;5;1;3;18;0;0;1;0;0;0;0;0;1;0;0,5;-0,866025404;-0,587785252;-0,809016994;850;6,746412129;2;4,5;1,8;10;3,5;101;192;0;0
2025-05-05 00:00:00;2025;5;5;0;19;0;0;1;0;0;1;0;0;0;0;0,5;-0,866025404;0;1;854;6,751101469;2;4,5;1,8;10;3,5;89;78;0;0
2025-05-06 00:00:00;2025;5;6;1;19;0;0;0;0;0;0;1;0;0;0;0,5;-0,866025404;0,951056516;0,309016994;855;6,752270376;2;4,5;1,8;10;3,5;98;42;0;0
2025-05-07 00:00:00;2025;5;7;2;19;0;0;0;0;0;0;0;1;0;0;0,5;-0,866025404;0,587785252;-0,809016994;856;6,753437919;2;4,5;1,8;10;3,5;113;40;0;0
2025-05-08 00:00:00;2025;5;8;3;19;0;0;0;0;0;0;0;0;1;0;0,5;-0,866025404;-0,587785252;-0,809016994;857;6,754604099;2;4,5;1,8;10;3,5;105;59;0;0
2025-05-09 00:00:00;2025;5;9;4;19;0;0;0;0;0;0;0;0;0;1;0,5;-0,866025404;-0,951056516;0,309016994;858;6,755768922;2;4,5;1,8;10;3,5;106;87;0;0
2025-05-12 00:00:00;2025;5;12;0;20;0;0;0;0;0;1;0;0;0;0;0,5;-0,866025404;0;1;861;6,759255271;2;4,5;1,8;10;3,5;103;60;0;0
2025-05-13 00:00:00;2025;5;13;1;20;0;0;0;1;0;0;1;0;0;0;0,5;-0,866025404;0,951056516;0,309016994;862;6,760414691;2;4,5;1,8;10;3,5;122;68;0;0
2025-05-14 00:00:00;2025;5;14;2;20;0;0;0;1;0;0;0;1;0;0;0,5;-0,866025404;0,587785252;-0,809016994;863;6,761572769;2;4,5;1,8;10;3,5;117;70;0;0
2025-05-15 00:00:00;2025;5;15;3;20;0;0;0;1;0;0;0;0;1;0;0,5;-0,866025404;-0,587785252;-0,809016994;864;6,762729507;2;4,5;1,8;10;3,5;113;74;0;0
2025-05-16 00:00:00;2025;5;16;4;20;0;0;0;1;0;0;0;0;0;1;0,5;-0,866025404;-0,951056516;0,309016994;865;6,763884909;2;4,5;1,8;10;3,5;91;45;0;0
2025-05-19 00:00:00;2025;5;19;0;21;0;0;0;0;0;1;0;0;0;0;0,5;-0,866025404;0;1;868;6,767343125;2;4,5;1,8;10;3,5;99;62;0;0
2025-05-20 00:00:00;2025;5;20;1;21;0;0;0;0;0;0;1;0;0;0;0,5;-0,866025404;0,951056516;0,309016994;869;6,768493212;2;4,5;1,8;10;3,5;115;54;0;0
2025-05-21 00:00:00;2025;5;21;2;21;0;0;0;0;0;0;0;1;0;0;0,5;-0,866025404;0,587785252;-0,809016994;870;6,769641977;2;4,5;1,8;10;3,5;119;61;0;0
2025-05-22 00:00:00;2025;5;22;3;21;0;0;0;0;0;0;0;0;1;0;0,5;-0,866025404;-0,587785252;-0,809016994;871;6,770789424;2;4,5;1,8;10;3,5;81;0;0;0
2025-05-26 00:00:00;2025;5;26;0;22;0;0;0;0;1;1;0;0;0;0;0,5;-0,866025404;0;1;875;6,775366091;2;4,5;1,8;10;3,5;81;97;0;0
2025-05-27 00:00:00;2025;5;27;1;22;0;0;0;0;1;0;1;0;0;0;0,5;-0,866025404;0,951056516;0,309016994;876;6,776506992;2;4,5;1,8;10;3,5;124;54;0;0
2025-05-28 00:00:00;2025;5;28;2;22;0;0;0;0;1;0;0;1;0;0;0,5;-0,866025404;0,587785252;-0,809016994;877;6,777646594;2;4,5;1,8;10;3,5;100;0;0;0
2025-05-29 00:00:00;2025;5;29;3;22;0;0;0;0;1;0;0;0;1;0;0,5;-0,866025404;-0,587785252;-0,809016994;878;6,778784898;2;4,5;1,8;10;3,5;129;66;0;0
2025-05-30 00:00:00;2025;5;30;4;22;0;0;0;0;1;0;0;0;0;1;0,5;-0,866025404;-0,951056516;0,309016994;879;6,779921907;2;4,5;1,8;10;3,5;92;74;0;0
2025-06-02 00:00:00;2025;6;2;0;23;0;0;1;0;0;1;0;0;0;0;1,22465E-16;-1;0;1;882;6,783325201;2;4,5;1,8;10;3,5;97;87;0;0
2025-06-03 00:00:00;2025;6;3;1;23;0;0;1;0;0;0;1;0;0;0;1,22465E-16;-1;0,951056516;0,309016994;883;6,784457063;2;4,5;1,8;10;3,5;113;84;0;0
2025-06-04 00:00:00;2025;6;4;2;23;0;0;1;0;0;0;0;1;0;0;1,22465E-16;-1;0,587785252;-0,809016994;884;6,785587645;2;4,5;1,8;10;3,5;104;59;0;0
2025-06-05 00:00:00;2025;6;5;3;23;0;0;1;0;0;0;0;0;1;0;1,22465E-16;-1;-0,587785252;-0,809016994;885;6,786716951;2;4,5;1,8;10;3,5;101;67;0;0
2025-06-06 00:00:00;2025;6;6;4;23;0;0;0;0;0;0;0;0;0;1;1,22465E-16;-1;-0,951056516;0,309016994;886;6,787844982;2;4,5;1,8;10;3,5;87;90;0;0
2025-06-09 00:00:00;2025;6;9;0;24;0;0;0;0;0;1;0;0;0;0;1,22465E-16;-1;0;1;889;6,791221463;2;4,5;1,8;10;3,5;118;69;0;0
2025-06-10 00:00:00;2025;6;10;1;24;0;0;0;0;0;0;1;0;0;0;1,22465E-16;-1;0,951056516;0,309016994;890;6,792344427;2;4,5;1,8;10;3,5;151;59;0;0
2025-06-11 00:00:00;2025;6;11;2;24;0;0;0;0;0;0;0;1;0;0;1,22465E-16;-1;0,587785252;-0,809016994;891;6,793466133;2;4,5;1,8;10;3,5;126;44;0;0
2025-06-12 00:00:00;2025;6;12;3;24;0;0;0;0;0;0;0;0;1;0;1,22465E-16;-1;-0,587785252;-0,809016994;892;6,794586581;2;4,5;1,8;10;3,5;134;51;0;0
2025-06-13 00:00:00;2025;6;13;4;24;0;0;0;1;0;0;0;0;0;1;1,22465E-16;-1;-0,951056516;0,309016994;893;6,795705775;2;4,5;1,8;10;3,5;88;97;0;0
2025-06-16 00:00:00;2025;6;16;0;25;0;0;0;1;0;1;0;0;0;0;1,22465E-16;-1;0;1;896;6,799055862;2;4,5;1,8;10;3,5;101;72;0;0
2025-06-17 00:00:00;2025;6;17;1;25;0;0;0;1;0;0;1;0;0;0;1,22465E-16;-1;0,951056516;0,309016994;897;6,800170068;2;4,5;1,8;10;3,5;95;76;0;0
2025-06-18 00:00:00;2025;6;18;2;25;0;0;0;0;0;0;0;1;0;0;1,22465E-16;-1;0,587785252;-0,809016994;898;6,801283034;2;4,5;1,8;10;3,5;106;72;0;0
2025-06-19 00:00:00;2025;6;19;3;25;0;0;0;0;0;0;0;0;1;0;1,22465E-16;-1;-0,587785252;-0,809016994;899;6,802394763;2;4,5;1,8;10;3,5;129;49;0;0
2025-06-20 00:00:00;2025;6;20;4;25;0;0;0;0;0;0;0;0;0;1;1,22465E-16;-1;-0,951056516;0,309016994;900;6,803505258;2;4,5;1,8;10;3,5;102;71;0;0
2025-06-23 00:00:00;2025;6;23;0;26;0;0;0;0;0;1;0;0;0;0;1,22465E-16;-1;0;1;903;6,80682936;2;4,5;1,8;10;3,5;112;93;0;0
2025-06-24 00:00:00;2025;6;24;1;26;0;0;0;0;0;0;1;0;0;0;1,22465E-16;-1;0,951056516;0,309016994;904;6,807934944;2;4,5;1,8;10;3,5;100;65;0;0
2025-06-25 00:00:00;2025;6;25;2;26;0;0;0;0;1;0;0;1;0;0;1,22465E-16;-1;0,587785252;-0,809016994;905;6,809039306;2;4,5;1,8;10;3,5;118;67;0;0
2025-06-26 00:00:00;2025;6;26;3;26;0;0;0;0;1;0;0;0;1;0;1,22465E-16;-1;-0,587785252;-0,809016994;906;6,81014245;2;4,5;1,8;10;3,5;131;73;0;0
2025-06-27 00:00:00;2025;6;27;4;26;0;0;0;0;1;0;0;0;0;1;1,22465E-16;-1;-0,951056516;0,309016994;907;6,811244379;2;4,5;1,8;10;3,5;109;65;0;0
2025-06-30 00:00:00;2025;6;30;0;27;0;0;0;0;1;1;0;0;0;0;1,22465E-16;-1;0;1;910;6,814542897;2;4,5;1,8;10;3,5;101;70;0;0
2025-07-01 00:00:00;2025;7;1;1;27;0;0;1;0;0;0;1;0;0;0;-0,5;-0,866025404;0,951056516;0,309016994;911;6,81563999;2;5;1,8;10;3,5;89;63;0;0
2025-07-02 00:00:00;2025;7;2;2;27;0;0;1;0;0;0;0;1;0;0;-0,5;-0,866025404;0,587785252;-0,809016994;912;6,816735881;2;5;1,8;10;3,5;137;54;0;0
2025-07-03 00:00:00;2025;7;3;3;27;0;0;1;0;0;0;0;0;1;0;-0,5;-0,866025404;-0,587785252;-0,809016994;913;6,817830571;2;5;1,8;10;3,5;101;0;0;0
2025-07-04 00:00:00;2025;7;4;4;27;0;0;1;0;0;0;0;0;0;1;-0,5;-0,866025404;-0,951056516;0,309016994;914;6,818924065;2;5;1,8;10;3,5;115;68;0;0
2025-07-07 00:00:00;2025;7;7;0;28;0;0;0;0;0;1;0;0;0;0;-0,5;-0,866025404;0;1;917;6,822197391;2;5;1,8;10;3,5;98;89;0;0
2025-07-08 00:00:00;2025;7;8;1;28;0;0;0;0;0;0;1;0;0;0;-0,5;-0,866025404;0,951056516;0,309016994;918;6,823286122;2;5;1,8;10;3,5;140;0;0;0
2025-07-09 00:00:00;2025;7;9;2;28;0;0;0;0;0;0;0;1;0;0;-0,5;-0,866025404;0,587785252;-0,809016994;919;6,82437367;2;5;1,8;10;3,5;113;69;0;0
2025-07-10 00:00:00;2025;7;10;3;28;0;0;0;0;0;0;0;0;1;0;-0,5;-0,866025404;-0,587785252;-0,809016994;920;6,825460036;2;5;1,8;10;3,5;122;65;0;0
2025-07-11 00:00:00;2025;7;11;4;28;0;0;0;0;0;0;0;0;0;1;-0,5;-0,866025404;-0,951056516;0,309016994;921;6,826545224;2;5;1,8;10;3,5;94;91;0;0
2025-07-14 00:00:00;2025;7;14;0;29;0;0;0;1;0;1;0;0;0;0;-0,5;-0,866025404;0;1;924;6,829793738;2;5;1,8;10;3,5;107;73;0;0
2025-07-15 00:00:00;2025;7;15;1;29;0;0;0;1;0;0;1;0;0;0;-0,5;-0,866025404;0,951056516;0,309016994;925;6,830874235;2;5;1,8;10;3,5;92;73;0;0
2025-07-16 00:00:00;2025;7;16;2;29;0;0;0;1;0;0;0;1;0;0;-0,5;-0,866025404;0,587785252;-0,809016994;926;6,831953566;2;5;1,8;10;3,5;100;71;0;0
2025-07-17 00:00:00;2025;7;17;3;29;0;0;0;1;0;0;0;0;1;0;-0,5;-0,866025404;-0,587785252;-0,809016994;927;6,833031733;2;5;1,8;10;3,5;111;67;0;0
2025-07-18 00:00:00;2025;7;18;4;29;0;0;0;0;0;0;0;0;0;1;-0,5;-0,866025404;-0,951056516;0,309016994;928;6,834108739;2;5;1,8;10;3,5;87;103;0;0
2025-07-21 00:00:00;2025;7;21;0;30;0;0;0;0;0;1;0;0;0;0;-0,5;-0,866025404;0;1;931;6,837332815;2;5;1,8;10;3,5;104;0;0;0
2025-07-22 00:00:00;2025;7;22;1;30;0;0;0;0;0;0;1;0;0;0;-0,5;-0,866025404;0,951056516;0,309016994;932;6,838405201;2;5;1,8;10;3,5;108;68;0;0
2025-07-23 00:00:00;2025;7;23;2;30;0;0;0;0;0;0;0;1;0;0;-0,5;-0,866025404;0,587785252;-0,809016994;933;6,839476438;2;5;1,8;10;3,5;104;78;0;0
2025-07-24 00:00:00;2025;7;24;3;30;0;0;0;0;0;0;0;0;1;0;-0,5;-0,866025404;-0,587785252;-0,809016994;934;6,840546529;2;5;1,8;10;3,5;109;65;0;0
2025-07-25 00:00:00;2025;7;25;4;30;0;0;0;0;1;0;0;0;0;1;-0,5;-0,866025404;-0,951056516;0,309016994;935;6,841615476;2;5;1,8;10;3,5;105;74;0;0
2025-07-28 00:00:00;2025;7;28;0;31;0;0;0;0;1;1;0;0;0;0;-0,5;-0,866025404;0;1;938;6,844815479;2;5;1,8;10;3,5;114;73;0;0
2025-07-29 00:00:00;2025;7;29;1;31;0;0;0;0;1;0;1;0;0;0;-0,5;-0,866025404;0,951056516;0,309016994;939;6,845879875;2;5;1,8;10;3,5;107;65;0;0
2025-07-30 00:00:00;2025;7;30;2;31;0;0;0;0;1;0;0;1;0;0;-0,5;-0,866025404;0,587785252;-0,809016994;940;6,84694314;2;5;1,8;10;3,5;108;73;0;0
2025-07-31 00:00:00;2025;7;31;3;31;0;0;0;0;1;0;0;0;1;0;-0,5;-0,866025404;-0,587785252;-0,809016994;941;6,848005275;2;5;1,8;10;3,5;101;42;0;0
2025-08-01 00:00:00;2025;8;1;4;31;0;0;1;0;0;0;0;0;0;1;-0,866025404;-0,5;-0,951056516;0,309016994;942;6,849066283;2;5;1,8;10;3,5;94;96;0;0
2025-08-04 00:00:00;2025;8;4;0;32;0;0;1;0;0;1;0;0;0;0;-0,866025404;-0,5;0;1;945;6,852242569;2;5;1,8;10;3,5;97;85;0;0
2025-08-05 00:00:00;2025;8;5;1;32;0;0;1;0;0;0;1;0;0;0;-0,866025404;-0,5;0,951056516;0,309016994;946;6,853299093;2;5;1,8;10;3,5;98;59;0;0
2025-08-06 00:00:00;2025;8;6;2;32;0;0;0;0;0;0;0;1;0;0;-0,866025404;-0,5;0,587785252;-0,809016994;947;6,854354502;2;5;1,8;10;3,5;107;74;0;0
2025-08-07 00:00:00;2025;8;7;3;32;0;0;0;0;0;0;0;0;1;0;-0,866025404;-0,5;-0,587785252;-0,809016994;948;6,855408799;2;5;1,8;10;3,5;110;62;0;0
2025-08-08 00:00:00;2025;8;8;4;32;0;0;0;0;0;0;0;0;0;1;-0,866025404;-0,5;-0,951056516;0,309016994;949;6,856461985;2;5;2;10;3,5;82;100;0;0
2025-08-12 00:00:00;2025;8;12;1;33;0;0;0;0;0;0;1;0;0;0;-0,866025404;-0,5;0,951056516;0,309016994;953;6,860663671;2;5;1,8;10;3,5;101;80;0;0
2025-08-13 00:00:00;2025;8;13;2;33;0;0;0;1;0;0;0;1;0;0;-0,866025404;-0,5;0,587785252;-0,809016994;954;6,86171134;2;5;1,8;10;3,5;125;68;0;0
2025-08-14 00:00:00;2025;8;14;3;33;0;0;0;1;0;0;0;0;1;0;-0,866025404;-0,5;-0,587785252;-0,809016994;955;6,862757913;2;5;1,8;10;3,5;103;79;0;0
2025-08-15 00:00:00;2025;8;15;4;33;0;0;0;1;0;0;0;0;0;1;-0,866025404;-0,5;-0,951056516;0,309016994;956;6,863803391;2;5;1,8;10;3,5;111;61;0;0
2025-08-18 00:00:00;2025;8;18;0;34;0;0;0;0;0;1;0;0;0;0;-0,866025404;-0,5;0;1;959;6,866933284;2;5;1,8;10;3,5;120;66;0;0
2025-08-19 00:00:00;2025;8;19;1;34;0;0;0;0;0;0;1;0;0;0;-0,866025404;-0,5;0,951056516;0,309016994;960;6,867974409;2;5;1,8;10;3,5;96;158;0;0
2025-08-21 00:00:00;2025;8;21;3;34;0;0;0;0;0;0;0;0;1;0;-0,866025404;-0,5;-0,587785252;-0,809016994;962;6,870053412;2;5;1,8;10;3,5;96;75;0;0
